speed,speed_med_5,speed_med_20,speed_SD_5,speed_SD_20,acceleration,acceleration_med_5,acceleration_med_20,acceleration_SD_5,acceleration_SD_20,angular_speed,angular_speed_med_5,angular_speed_med_20,angular_speed_SD_5,angular_speed_SD_20,angular_acceleration,angular_acceleration_med_5,angular_acceleration_med_20,angular_acceleration_SD_5,angular_acceleration_SD_20,angle_diff,angle_diff_med_5,angle_diff_med_20,angle_diff_SD_5,angle_diff_SD_20,tag,lon,lat
4.0,8.0,6.0,3.4840908267278117,2.5279673638508697,-0.4,0.0,0.0,0.882844029399822,0.5879047727922692,5.0,24.0,37.4,14.755526271724625,20.870683290010565,-3.8,-0.0399999999999991,-0.2,3.437368538451442,4.886432569473628,-71,-1,-5,69.06619208331156,121.08869211107336,1,114.371725,35.403702
8.0,8.0,6.0,2.9249881291307074,2.539802339680072,0.6666666666666666,0.0,0.0,0.9117375894953358,0.5942747335057544,2.5,22.6,37.4,13.943507051272608,20.867997459139026,-0.4166666666666667,-0.4166666666666667,-0.2799999999999997,3.426560967169327,4.886803458432887,-10,-10,-7,68.5630285860309,121.0962041413332,1,114.371752,35.403779
8.0,8.0,6.0,2.9249881291307074,2.554594205953937,0.0,0.0,0.0,0.8756831548307419,0.5937353616686843,2.5,5.0,37.4,9.919117344244341,20.85990858647427,0.0,-0.4166666666666667,-0.2799999999999997,3.4248603197614558,4.886793713257517,-5,-10,-7,68.15586711518108,121.09815985973873,1,114.371785,35.403877
8.0,8.0,7.0,2.9249881291307074,2.5515824220654952,0.0,0.0,0.0,0.875683154830742,0.5908185832528347,1.6666666666666667,2.5,37.4,8.208321582995914,21.250491567439855,-0.1388888888888888,-0.1388888888888888,-0.2799999999999997,3.2677729713130157,4.808552445048387,0,-5,-7,65.04208039586543,119.0979843369556,1,114.371812,35.403975
5.0,8.0,7.0,1.6072751268321592,2.489346775039094,-0.75,0.0,0.0,0.7353769924247388,0.5976985707933992,84.0,5.0,37.4,29.680500311912404,22.00647443168257,20.58333333333333,0.0,-0.2799999999999997,8.082499904003509,5.532177719313055,326,0,-7,130.28302524376178,125.62554282009195,1,114.371838,35.404074
1.0,8.0,7.0,2.6246692913372702,2.58689805027012,-0.8,0.0,0.0,0.5053800061510981,0.6024376628304797,0.6,2.5,35.6,30.419545779516476,22.02856954117962,-16.68,-0.1388888888888888,-0.2799999999999997,10.927753872512719,6.004895702830958,-333,-5,-7,191.87213624355846,133.81214201353293,1,114.371852,35.40408
5.0,8.0,7.0,2.5440562537456244,2.5868980502701198,0.8,0.0,0.0,0.617223222321422,0.612822914448777,54.8,2.5,35.6,32.96150766658469,22.00571968646377,10.84,0.0,-0.2,11.445855673807186,6.192951156266569,271,0,-5,216.1779745179112,139.18858062552218,1,114.371819,35.404096
2.0,5.0,7.0,2.6718699236469,2.645097312460837,-0.5,0.0,0.0,0.5525823216700134,0.6168198285087443,13.833333333333334,13.833333333333334,28.8,31.96524733264295,21.81929114574488,-6.827777777777777,0.0,-0.2799999999999997,11.944036353924426,6.267339304652745,-191,0,-7,233.21711391367106,141.68369122211533,1,114.371741,35.404072
2.0,5.0,7.0,2.4094720491334933,2.6110109022301655,0.0,0.0,0.0,0.5525823216700134,0.6064692111696315,10.6,13.833333333333334,28.8,31.093561022131848,21.695330284304784,-0.6466666666666668,-0.1388888888888888,-0.2799999999999997,11.958154900376528,6.103263301587378,-30,0,-7,233.69454184659273,137.29701034751355,1,114.371767,35.404089
7.0,5.0,7.0,2.1343747458109497,2.6095380015080982,1.0,0.0,0.0,0.7167151146414841,0.6121753342298089,36.2,36.2,28.8,28.880997319567054,21.5705109100401,5.12,5.12,-0.2799999999999997,12.021314244254746,6.02875539560465,128,128,-7,237.87163905490428,135.1777931299319,1,114.371773,35.404086
9.0,5.0,7.0,2.9249881291307074,2.627304649129734,0.4,0.4,0.0,0.6525590650150631,0.6090502105727209,40.0,36.2,28.8,18.972908723548393,21.557560559474414,0.7599999999999995,0.7599999999999995,-0.2,8.759232270336621,6.026729035045648,19,19,-5,198.06284075739418,135.14707269197052,1,114.37175,35.403992
9.0,7.0,7.0,2.9249881291307074,2.6546731444825573,0.0,0.4,0.0,0.5112620550059322,0.6083196178707677,39.0,39.0,28.8,15.478376992468805,21.559412053896587,-0.2,0.7599999999999995,-0.2,5.442691041036188,6.0262862732979645,-5,19,-5,142.2720398860343,135.13848963281472,1,114.371718,35.403891
9.0,9.0,7.0,3.1446603773522015,2.681188831215575,0.0,0.0,0.0,0.4609772228646444,0.6083196178707677,48.75,39.0,28.8,14.124507256782929,21.70591005837484,2.4375,0.7599999999999995,-0.1388888888888888,3.645572962190016,6.034268388340127,0,0,-5,94.08403454123103,135.13484515280044,1,114.371686,35.403798
7.0,9.0,7.0,2.4776781245530843,2.683195602073208,-0.3333333333333333,0.0,0.0,0.4245549594342844,0.609524871528569,26.33333333333333,39.0,26.33333333333333,12.166356223842541,21.663718817792137,-3.736111111111111,0.7599999999999995,-0.2,2.733295281731648,6.058892124604549,-37,0,-5,54.92646599469755,135.22882482458073,1,114.371661,35.403706
5.0,9.0,7.0,1.4907119849998596,2.6884920001572725,-0.4,0.0,0.0,0.47557632353405993,0.6122060373913162,60.8,40.0,26.33333333333333,10.731160997675168,22.116168053231863,6.8933333333333335,2.4375,-0.1388888888888888,3.4895896781466798,6.122912745636882,146,19,-5,69.46801822101703,136.55193935453295,1,114.371664,35.403695
4.0,9.0,7.0,2.034425935955617,2.6408787697777463,-0.2,0.0,0.0,0.26573912762447555,0.6023103666530885,19.4,40.0,25.6,13.63753133094363,21.821143958989108,-8.28,0.7599999999999995,-0.2,4.758171497368612,6.190699504071504,-207,0,-5,103.87813372729926,138.23849252314324,1,114.371623,35.403706
10.0,9.0,7.0,2.211083193570267,2.6849144975743435,1.2,0.0,0.0,0.5384018417593651,0.6192121471666796,12.0,39.0,24.0,16.910900540738965,21.939001719445017,-1.4799999999999998,-0.2,-0.2,4.7439581794370405,6.132722572192653,-37,-5,-5,103.0059329467105,136.68608183469252,1,114.371688,35.403708
7.0,7.0,7.0,2.0816659994661326,2.684914497574344,-0.6,-0.2,0.0,0.5905636562630361,0.6229572538304387,2.2,26.33333333333333,24.0,20.43042488061541,22.19287186608162,-1.96,-1.4799999999999998,-0.2,4.7566655971709135,6.135330961100467,-49,-37,-5,103.0059329467105,136.75243321138717,1,114.371728,35.403751
8.0,7.0,7.0,1.9507833184532708,2.6940634181259124,0.2,-0.2,0.0,0.5983516452371671,0.6227967702175919,2.0,19.4,24.0,20.03624185455748,22.341125967132008,-0.04,-1.4799999999999998,-0.1388888888888888,4.541180825941172,6.130159317888349,-1,-37,-5,102.95697591173165,136.6327327269764,1,114.371757,35.403849
8.0,8.0,7.0,2.0,2.6957753840378023,0.0,0.0,0.0,0.5821416398857661,0.6220493594669363,2.8,12.0,22.6,20.790916820145817,22.469602322605382,0.1599999999999999,-0.04,-0.1388888888888888,4.443038110833733,6.050254917866226,4,-1,-5,103.67899176464503,134.27895642719764,1,114.371781,35.40395
7.0,8.0,7.0,1.7950549357115015,2.6957753840378023,-0.2,0.0,0.0,0.5617433182117573,0.620434110279247,1.4,2.8,22.6,6.7699499423719685,22.536564083855183,-0.2799999999999999,-0.2799999999999999,-0.1388888888888888,2.9204337577375954,5.9404412310159715,-7,-7,-5,73.0108439434399,131.30483768637853,1,114.371813,35.404041
6.0,8.0,7.0,1.247219128924647,2.6874907794697114,-0.2,0.0,0.0,0.5617433182117573,0.6204960746858112,32.0,2.8,24.0,11.022804644110419,22.280020984837435,6.12,-0.04,-0.0799999999999997,2.6625050860671298,5.996911238177639,153,-1,-2,66.56262715167824,133.0029701951734,1,114.371814,35.404082
3.0,7.0,7.0,1.707825127659933,2.7028969037744814,-0.6,-0.2,0.0,0.2924988129130707,0.625359565927814,61.6,2.8,26.33333333333333,22.742031571519725,22.480182770878585,5.92,0.1599999999999999,-0.0799999999999997,3.1635142203287505,6.047251396477008,148,4,-2,79.08785550821875,134.51350535123305,1,114.371846,35.404057
7.0,7.0,7.0,1.707825127659933,2.6777451536760126,0.8,0.0,0.0,0.43204937989385733,0.6354832083637337,53.6,32.0,32.0,25.11106440506964,22.4254903722829,-1.6,0.1599999999999999,-0.1388888888888888,3.0971312891484315,6.053414879791529,-40,4,-5,77.42828222871077,134.6615933129105,1,114.371796,35.404063
0.0,7.0,7.0,2.7938424357067015,2.8146647335830197,-1.4,-0.2,0.0,0.6599663291074443,0.6595423832665153,0.0,32.0,26.33333333333333,25.432896457584658,22.401914508230593,-10.72,0.1599999999999999,-0.2,5.628151462859621,6.0417098619283,-268,4,-5,140.7037865714905,133.98536935168545,1,114.371767,35.404057
3.0,6.0,7.0,2.560381915956203,2.8480687454174287,0.6,-0.2,0.0,0.7340905181848413,0.6650282635430123,11.6,32.0,24.0,24.326597241154246,22.149737334423126,2.32,2.32,-0.1388888888888888,5.699762178274536,6.0504719408002865,58,58,-5,142.4940544568634,134.2750108795855,1,114.371757,35.404054
3.0,3.0,7.0,2.2852182001336816,2.87988423023328,0.0,0.0,0.0,0.7363574011458174,0.6650282635430124,50.2,50.2,24.0,22.605137075944093,22.225412934142003,7.720000000000001,5.92,-0.0799999999999997,6.312470902023144,6.135379039909763,193,148,-2,157.8117725505786,136.81548709356892,1,114.371786,35.404072
4.0,3.0,7.0,2.054804667656325,2.837113293754655,0.2,0.2,0.0,0.7453559924999299,0.6559651461563593,41.2,50.2,24.0,22.672866799081433,22.25127997840837,-1.8,2.32,-0.0799999999999997,6.057795712046494,6.137455505733281,-45,58,-2,151.44489280116235,136.86813293513134,1,114.37178,35.404063
7.0,4.0,7.0,2.449489742783178,2.8259793292857207,0.6,0.6,0.0,0.7363574011458174,0.6590933737761535,38.4,41.2,24.0,19.84128692062757,22.25127997840837,-0.5600000000000008,-0.5600000000000008,-0.1388888888888888,5.513990287340819,6.138217437332689,-14,-14,-5,137.84975718352047,136.88208751459388,1,114.371747,35.404004
8.0,4.0,7.0,2.6718699236468995,2.807689775634313,0.2,0.2,0.0,0.6774133810967192,0.6590933737761535,38.6,38.6,24.0,17.87251148178864,22.203331258232225,0.0400000000000005,0.0400000000000005,-0.1388888888888888,5.506880544676208,6.137422996112372,1,1,-5,137.67201361690522,136.8468696899737,1,114.371729,35.4039
8.0,7.0,7.0,2.217355782608345,2.8190323664824537,0.0,0.2,0.0,0.24944382578492943,0.6566036948945485,38.2,38.6,24.0,11.836337646792984,22.22434685633423,-0.0799999999999997,0.0400000000000005,-0.0799999999999997,3.1308713732051587,6.133385025282356,-2,1,-2,78.27178433012897,136.75465983203168,1,114.371717,35.403792
4.0,7.0,7.0,2.0548046676563256,2.8190323664824537,-0.8,0.2,0.0,0.4229525846816507,0.6608352223363655,34.4,38.6,24.0,4.906345098158326,21.79276790608921,-0.7600000000000009,-0.0799999999999997,-0.1388888888888888,3.1694373843528347,6.100265220185591,-19,-2,-5,79.23593460882084,135.73984831510407,1,114.371706,35.403697
0.0,7.0,7.0,2.852873794770615,2.8858855236600935,-0.8,0.2,0.0,0.5259911279353167,0.6679759346628703,0.0,38.4,24.0,14.359201463405501,22.102616026745974,-6.88,-0.5600000000000008,-0.1388888888888888,2.4039319642803725,6.080300277824413,-172,-14,-5,60.098299107009304,135.19194209429787,1,114.371705,35.403683
1.0,7.0,7.0,3.2489314482696545,2.9458785942468033,0.2,0.2,0.0,0.5259911279353168,0.6468344827970542,1.8,38.2,24.0,17.272489365719377,22.33984076513514,0.36,-0.0799999999999997,-0.0799999999999997,2.5170794363485807,6.079524920348623,9,-2,-2,62.926985908714514,135.18575654834586,1,114.371707,35.403682
0.0,4.0,7.0,3.452052529534663,3.043829514954671,-0.2,0.0,0.0,0.42295258468165065,0.6468344827970542,0.0,34.4,24.0,18.292226642909156,22.614223577046644,-0.36,-0.0799999999999997,-0.1388888888888888,2.528135017491484,6.07987403579229,-9,-2,-5,63.2033754372871,135.18807722772385,1,114.371708,35.403682
0.0,1.0,7.0,2.967415635794143,3.133453579375681,0.0,0.0,0.0,0.39440531887330776,0.6415885825555712,0.0,1.8,22.6,16.94736951073332,22.662004438501484,0.0,-0.0799999999999997,-0.1388888888888888,2.5246958012578244,6.018378096504586,0,-2,-5,63.11739503144562,133.35912092032285,1,114.371711,35.40368
0.0,0.0,7.0,1.4624940645653537,3.164465330897121,0.0,0.0,0.0,0.39440531887330776,0.6360818766377525,0.0,0.0,19.4,12.702974279890341,22.191453627017196,0.0,0.0,-0.1388888888888888,2.5312359738980392,6.000259969969904,0,0,-5,63.28089934745097,132.79576754741947,1,114.371711,35.403677
0.0,0.0,6.0,0.372677996249965,3.213294184411215,0.0,0.0,0.0,0.31972210155418135,0.5947498739248633,0.0,0.0,19.4,0.6708203932499368,22.231942813423768,0.0,0.0,-0.0799999999999997,2.572435076386229,5.728073947806499,0,0,-2,64.31087690965572,125.27256864617064,1,114.371709,35.403672
0.0,0.0,6.0,0.372677996249965,3.2721019678436316,0.0,0.0,0.0,0.11547005383792516,0.594251910021666,0.0,0.0,19.4,0.6708203932499368,22.283679277122936,0.0,0.0,-0.0799999999999997,0.20784609690826528,5.728116324891031,0,0,-2,5.196152422706632,125.27175841490748,1,114.371707,35.403672
0.0,0.0,5.0,0.0,3.322473659603942,0.0,0.0,0.0,0.07453559924999299,0.594251910021666,0.0,0.0,19.4,0.0,22.338885592564974,0.0,0.0,-0.0799999999999997,0.1341640786499874,5.728135712658784,0,0,-2,3.3541019662496847,125.27163872120842,1,114.371706,35.403672
0.0,0.0,5.0,0.0,3.3432378801485676,0.0,0.0,0.0,0.0,0.5934296799812598,0.0,0.0,16.6,0.0,21.737717152527523,0.0,0.0,-0.0799999999999997,0.0,5.443997040151727,0,0,-2,0.0,116.85508923468475,1,114.371703,35.403672
0.0,0.0,5.0,0.0,3.3935733186835746,0.0,0.0,0.0,0.0,0.5910797241423489,0.0,0.0,13.833333333333334,0.0,21.54889379989879,0.0,0.0,-0.04,0.0,5.42925702421955,0,0,-1,0.0,116.47860274795586,1,114.371703,35.403671
0.0,0.0,5.0,0.0,3.447525008071215,0.0,0.0,0.0,0.0,0.580658722568901,0.0,0.0,12.0,0.0,21.744657290472073,0.0,0.0,-0.0399999999999991,0.0,5.336993637850051,0,0,-1,0.0,113.91361721769765,1,114.371701,35.403672
0.0,0.0,5.0,0.0,3.4707543994785093,0.0,0.0,0.0,0.0,0.5779376423913634,0.0,0.0,12.0,0.0,21.888982853913383,0.0,0.0,0.0,0.0,5.333209466179766,0,0,0,0.0,113.82726683161648,1,114.3717,35.403672
0.0,0.0,5.0,0.0,3.527886380610127,0.0,0.0,0.0,0.0,0.5668956047475102,0.0,0.0,11.6,0.0,21.919814525406654,0.0,0.0,0.0,0.0,5.270916620070655,0,0,0,0.0,111.88825300759632,1,114.371701,35.403669
0.0,0.0,4.0,0.0,3.522978887017329,0.0,0.0,0.0,0.0,0.5551911530772168,0.0,0.0,10.6,0.0,21.940807240950658,0.0,0.0,0.0,0.0,5.270827610671165,0,0,0,0.0,111.88940411998473,1,114.371701,35.403666
0.0,0.0,4.0,0.0,3.442837987798269,0.0,0.0,0.0,0.0,0.5519268265248163,0.0,0.0,5.0,0.0,21.939457290310177,0.0,0.0,0.0,0.0,5.270821362734347,0,0,0,0.0,111.88997451755637,1,114.371699,35.403666
0.0,0.0,4.0,0.0,3.443731245382944,0.0,0.0,0.0,0.0,0.5461074727378161,0.0,0.0,2.8,0.0,21.908874081288644,0.0,0.0,0.0,0.0,5.27082165855718,0,0,0,0.0,111.8892288767734,1,114.371696,35.403666
0.0,0.0,4.0,0.0,3.437473567756892,0.0,0.0,0.0,0.0,0.5461074727378161,0.0,0.0,2.5,0.0,22.03817273503528,0.0,0.0,0.0,0.0,5.251594952600025,0,0,0,0.0,111.38263210363164,1,114.371695,35.403668
0.0,0.0,4.0,0.0,3.437473567756892,0.0,0.0,0.0,0.0,0.5136832875279418,0.0,0.0,2.5,0.0,22.03817273503528,0.0,0.0,0.0,0.0,5.22333808319266,0,0,0,0.0,110.27523498492484,1,114.371694,35.403669
0.0,0.0,3.0,0.0,3.462214335447065,0.0,0.0,0.0,0.0,0.4680804183636063,0.0,0.0,2.5,0.0,22.150091196335527,0.0,0.0,0.0,0.0,5.157574610854911,0,0,0,0.0,109.43664064668786,1,114.371692,35.403669
0.0,0.0,3.0,0.0,3.498887613638365,0.0,0.0,0.0,0.0,0.46508653044136167,0.0,0.0,2.2,0.0,22.214046145857274,0.0,0.0,0.0,0.0,5.128933711556963,0,0,0,0.0,108.99925751663284,1,114.371691,35.403669
0.0,0.0,3.0,0.0,3.4768416023560653,0.0,0.0,0.0,0.0,0.45491768998424387,0.0,0.0,2.0,0.0,22.248546907745975,0.0,0.0,0.0,0.0,5.1284132908657165,0,0,0,0.0,108.99096816648853,1,114.371692,35.403668
0.0,0.0,2.0,0.0,3.447525008071215,0.0,0.0,0.0,0.0,0.45491768998424387,0.0,0.0,1.8,0.0,22.28288641532248,0.0,0.0,0.0,0.0,5.1284132908657165,0,0,0,0.0,108.98893982523707,1,114.371696,35.403668
0.0,0.0,2.0,0.0,3.4107503563115826,0.0,0.0,0.0,0.0,0.45491768998424387,0.0,0.0,1.8,0.0,22.306300646417007,0.0,0.0,0.0,0.0,5.128310668545302,0,0,0,0.0,108.98893982523705,1,114.371697,35.403668
0.0,0.0,1.0,0.0,3.4270561086307287,0.0,0.0,0.0,0.0,0.44341576456221343,0.0,0.0,1.4,0.0,20.293231933141666,0.0,0.0,0.0,0.0,4.23442922348037,0,0,0,0.0,98.74907325861257,1,114.371697,35.403669
0.0,0.0,1.0,0.0,3.4413859497158934,0.0,0.0,0.0,0.0,0.4293426193571351,0.0,0.0,1.4,0.0,20.301831982894477,0.0,0.0,0.0,0.0,3.5426269221712263,0,0,0,0.0,87.29539928238383,1,114.371699,35.403669
0.0,0.0,0.0,0.0,3.4542097189915744,0.0,0.0,0.0,0.0,0.41414912899414147,0.0,0.0,0.0,0.0,19.612368339480668,0.0,0.0,0.0,0.0,3.197134779895855,0,0,0,0.0,78.43217646646818,1,114.371699,35.403671
0.0,0.0,0.0,0.0,3.475514394672249,0.0,0.0,0.0,0.0,0.4084627436840654,0.0,0.0,0.0,0.0,19.709009024758366,0.0,0.0,0.0,0.0,3.0550855639825674,0,0,0,0.0,73.90878341612395,1,114.3717,35.403671
0.0,0.0,0.0,0.0,3.4962494322162145,0.0,0.0,0.0,0.0,0.4084627436840654,0.0,0.0,0.0,0.0,19.79720510472534,0.0,0.0,0.0,0.0,3.053841714037067,0,0,0,0.0,73.79993112922918,1,114.371699,35.403672
0.0,0.0,0.0,0.0,3.4668751600864955,0.0,0.0,0.0,0.0,0.3828749020935789,0.0,0.0,0.0,0.0,19.621574609101696,0.0,0.0,0.0,0.0,2.966205908920405,0,0,0,0.0,71.509854997643,1,114.371699,35.403674
0.0,0.0,0.0,0.0,3.36867082078498,0.0,0.0,0.0,0.0,0.3781326781292681,0.0,0.0,0.0,0.0,19.318490177900596,0.0,0.0,0.0,0.0,2.9636667335389197,0,0,0,0.0,71.44086904628489,1,114.371697,35.403674
0.0,0.0,0.0,0.0,3.2579716212648813,0.0,0.0,0.0,0.0,0.3781326781292681,0.0,0.0,0.0,0.0,19.007292022478293,0.0,0.0,0.0,0.0,2.9637073450100777,0,0,0,0.0,71.44275258797896,1,114.371696,35.403674
0.0,0.0,0.0,0.0,3.1334535793756815,0.0,0.0,0.0,0.0,0.37813267812926815,0.0,0.0,0.0,0.0,18.31403768283913,0.0,0.0,0.0,0.0,2.9415087326645857,0,0,0,0.0,71.44275258797896,1,114.371696,35.403672
0.0,0.0,0.0,0.0,3.0709913841473266,0.0,0.0,0.0,0.0,0.37577550211427424,0.0,0.0,0.0,0.0,18.22752016456109,0.0,0.0,0.0,0.0,2.898150074088174,0,0,0,0.0,71.28986807585613,1,114.371695,35.403674
0.0,0.0,0.0,0.0,3.0540435250882414,0.0,0.0,0.0,0.0,0.37207400056879747,0.0,0.0,0.0,0.0,16.787393889994934,0.0,0.0,0.0,0.0,2.724217730889048,0,0,0,0.0,68.1054432722262,1,114.371694,35.403674
0.0,0.0,0.0,0.0,3.0510207165035172,0.0,0.0,0.0,0.0,0.37120500599840733,0.0,0.0,0.0,0.0,16.759379500157397,0.0,0.0,0.0,0.0,2.4755083284134995,0,0,0,0.0,61.88770821033748,1,114.371692,35.403674
0.0,0.0,0.0,0.0,2.834130425906613,0.0,0.0,0.0,0.0,0.3290380700141652,0.0,0.0,0.0,0.0,16.789633571441737,0.0,0.0,0.0,0.0,2.4675424736536735,0,0,0,0.0,61.68856184134184,1,114.371692,35.403675
0.0,0.0,0.0,0.0,2.739490070050663,0.0,0.0,0.0,0.0,0.31936114621964445,0.0,0.0,0.0,0.0,16.80739754013928,0.0,0.0,0.0,0.0,2.4526680307474074,0,0,0,0.0,61.31670076868519,1,114.371692,35.403677
0.0,0.0,0.0,0.0,2.5882352941176467,0.0,0.0,0.0,0.0,0.31776807184130035,0.0,0.0,0.0,0.0,16.823667443101193,0.0,0.0,0.0,0.0,2.452664268629069,0,0,0,0.0,61.31660671572672,1,114.371692,35.403678
0.0,0.0,0.0,0.0,2.4174172560662655,0.0,0.0,0.0,0.0,0.31776807184130035,0.0,0.0,0.0,0.0,16.84496189527789,0.0,0.0,0.0,0.0,2.452549897477222,0,0,0,0.0,61.31374743693056,1,114.371692,35.40368
0.0,0.0,0.0,0.0,2.278731713861922,0.0,0.0,0.0,0.0,0.31689574667979487,0.0,0.0,0.0,0.0,16.856671956990507,0.0,0.0,0.0,0.0,2.452254915679141,33,0,0,12.298373876248844,61.47831517873969,1,114.371694,35.403683
1.0,0.0,0.0,0.372677996249965,2.1689500876901695,0.2,0.0,0.0,0.07453559924999299,0.317477563106025,4.4,0.0,0.0,1.639783183499846,16.5129855813677,0.8800000000000001,0.0,0.0,0.3279566366999692,2.2984024339871922,-11,0,0,13.719410418171117,57.583798823684354,1,114.371695,35.403685
1.0,0.0,0.0,0.4714045207910317,2.1497207958691367,0.0,0.0,0.0,0.07453559924999299,0.30668572229046515,68.0,0.0,0.0,25.06569147039213,16.943610936193426,12.72,0.0,0.0,4.685903209509228,2.7890987879979874,318,0,0,117.66288945778764,69.82947318199562,1,114.371696,35.403691
1.0,1.0,0.0,0.5,1.970563847278606,0.0,0.0,0.0,0.07453559924999299,0.28463133037841654,3.0,3.0,0.0,24.8489883541005,15.644364601697625,-13.0,0.0,0.0,7.433177875803412,3.317206107997712,-325,0,0,186.1547295486562,83.01593534348378,1,114.371701,35.403702
2.0,1.0,0.0,0.6871842709362768,1.9740726193965836,0.2,0.0,0.0,0.09428090415820635,0.20942792035794022,37.8,4.4,0.0,25.6433660470349,16.2057825934322,6.959999999999999,0.8800000000000001,0.0,7.857998048697476,3.117337165508442,174,33,0,196.75767668208866,78.0247055187027,1,114.371701,35.403705
2.0,1.0,0.0,0.6871842709362768,1.9574481422318972,0.0,0.0,0.0,0.09428090415820635,0.19195667843953598,37.4,37.4,0.0,24.83243846262384,16.7292279114393,-0.0799999999999997,0.8800000000000001,0.0,7.860192250970851,3.102275981110607,-2,33,0,196.81244597049468,77.64861852265956,1,114.371696,35.403685
0.0,1.0,0.0,0.6871842709362768,1.9361193782481863,-0.4,0.0,0.0,0.2,0.19965367939384873,0.0,37.4,0.0,24.83243846262384,15.64196585255225,-7.479999999999999,0.8800000000000001,0.0,8.52419302143415,3.0861089723151753,97,97,0,198.3510496289064,74.09051791080056,1,114.37169,35.403666
5.0,2.0,0.0,1.5723301886761007,1.9734882572684127,1.0,0.0,0.0,0.4268749491621899,0.24250391896063228,39.2,37.8,0.0,23.339451578818213,15.557776630580717,7.840000000000001,6.959999999999999,0.0,9.023938534069625,3.2717641183285684,-88,97,0,203.77111342549676,74.84599079150784,1,114.371688,35.403666
1.0,2.0,0.0,1.5723301886761007,1.7675358572136373,-0.8,0.0,0.0,0.5537749241945383,0.2525076083451804,27.0,37.4,0.0,16.467206468885028,15.177830409769125,-2.4400000000000004,-0.0799999999999997,0.0,7.411825386202481,3.28832656227472,-61,-2,0,157.99516518622403,75.29826888066188,1,114.371692,35.403652
1.0,2.0,0.0,1.5723301886761007,1.4328490907015774,0.0,0.0,0.0,0.5537749241945383,0.2505511034504045,28.0,37.4,0.0,13.506253695562249,14.804360466159805,0.2,0.2,0.0,5.286633038985105,3.2884822010262944,5,5,0,89.97669451338805,75.30251689263278,1,114.371678,35.403672
4.0,2.0,0.0,1.7716909687891083,1.0903089234868897,0.6,0.0,0.0,0.5962847939999439,0.26522099480644573,1.4,28.0,0.0,15.822943959818463,14.110515627997659,-5.32,-0.0799999999999997,0.0,4.879981785029758,3.3689523913676496,-133,-2,0,74.2420964742301,77.4938526167538,1,114.371685,35.403661
1.0,1.0,0.0,1.8257418583505538,0.9717264073226561,-0.6,0.0,0.0,0.6472162612982533,0.2548717930866184,29.2,28.0,0.0,14.767080505863936,13.919077379969307,5.5600000000000005,0.2,0.0,5.510253069405151,3.4590568593211817,139,5,0,98.00410989114464,79.93634049250755,1,114.371685,35.403666
3.0,3.0,0.0,1.6072751268321592,1.0349524094428744,0.4,0.4,0.0,0.6403124237432849,0.23568594825594855,26.2,28.0,0.0,11.478337084361229,14.18985238836321,-0.6,0.2,0.0,4.5177231236788105,3.32172650503329,-15,-15,0,86.43253631204706,76.20901467493168,1,114.371707,35.403651
2.0,2.0,0.0,1.1547005383792515,1.0544572282155884,-0.2,0.0,0.0,0.5,0.23594680716064823,19.6,27.0,0.0,9.665574650962732,14.301974225384415,-1.3199999999999996,-0.6,0.0,3.2850909001460256,3.3273374447682893,-33,-15,0,82.12727250365064,76.36184324269394,1,114.371741,35.403626
2.0,2.0,0.0,1.0671873729054748,1.0732495830120792,0.0,0.0,0.0,0.39015666369065416,0.2341803706169979,15.2,26.2,0.0,9.628199323976537,14.325980249584864,-0.8800000000000004,-0.6,0.0,3.193862169154386,3.3294349522276234,-22,-15,0,79.84655422885965,76.41896195984592,1,114.371791,35.403618
2.0,2.0,0.0,0.9428090415820635,1.09030892348689,0.0,0.0,0.0,0.3901566636906541,0.2341803706169979,57.0,26.2,0.0,16.95539900903413,15.904285026342874,8.36,-0.6,0.0,4.58940325338951,3.5226565418558824,209,-15,0,114.73508133473777,81.65378285020577,1,114.371803,35.403618
6.0,2.0,0.0,1.5986105077709065,1.323493100445977,0.8,0.0,0.0,0.44221663871405337,0.2586452148680965,53.8,29.2,0.0,16.146310208011407,17.097155940488,-0.6400000000000006,-0.6,0.0,3.781193227305664,3.524569925037419,-16,-15,0,94.5298306826416,81.70537180395456,1,114.371778,35.403632
5.0,3.0,0.0,1.5986105077709065,1.4496549324921193,-0.2,0.0,0.0,0.3590109871423003,0.26048191224181355,26.6,26.6,0.0,16.290146987946084,17.226942588339504,-5.44,-0.6400000000000006,0.0,4.137723474998729,3.610608147624713,-136,-16,0,103.44308687496822,84.02055734242815,1,114.371761,35.403643
1.0,2.0,0.0,1.8257418583505538,1.4459371815362057,-0.8,0.0,0.0,0.4714045207910317,0.28419875971754416,26.8,26.8,0.0,16.249478624114545,17.343896169342944,0.0399999999999998,-0.6400000000000006,0.0,4.131359743877714,3.610589747357299,1,-16,0,103.28399359694286,84.0200631465459,1,114.371802,35.403613
5.0,5.0,0.0,1.8929694486000912,1.5548413805175691,0.8,0.0,0.0,0.5627314338711378,0.3048751643227735,1.6,26.8,0.0,19.75969522931858,17.327552048022593,-5.04,-0.6400000000000006,0.0,4.544417821166242,3.6804123600937224,-126,-16,0,113.61044552915605,85.89263077546397,1,114.371799,35.403612
